STU_ID,stu_gender,race,aspire88,reading88,math88,science88,history88,reading90,math90,science90,history90,school_id,reading92,math92,science92,history92,faminc88,faminc92,freq_absent88,class_size88,teacher_cert88,teacher_status88,TCH_IDA,class_size90,teacher_cert92,class_size92,teacher_status92,teacher_id,high_faminc92,high_faminc88,male,asian,hispanic,black,white,native_american,fulltime88,fulltime92,certified88,certified92,small_class_size88,regular_class_size88,large_class_size88,small_class_size90,regular_class_size90,large_class_size90,small_class_size92,regular_class_size92,large_class_size92,always_small,always_nonsmall,totalscr88,totalscr90,totalscr92,ln_totalscr88,ln_totalscr90,ln_totalscr92,absent88_bin,uni_aspire88
710427,2,4,5,48.279999,41.68,40,42.310001,47.779999,49.360001,40.950001,47.630001,87053,47.029999,50.389999,33.41,44.060001,10,10,2,30,3,1,8705303S,30,1,92,1,8705303S,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,172.27,185.72,174.89,5.1490631,5.2242403,5.1641574,Not frequently absent,Expects university
710436,1,4,5,52.529999,51.130001,50.189999,51.099998,54.779999,45.560001,49.310001,48.82,87053,57.959999,49.02,49.240002,46.630001,9,8,2,31,1,1,8705303S,30,1,25,1,8705303S,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,204.95,198.47,202.85001,5.3227658,5.290638,5.3124666,Not frequently absent,Expects university
710449,1,4,6,58.91,56.509998,64.849998,66.389999,60.009998,57.59,66.910004,56.419998,87053,60.68,60.75,64.309998,63.84,9,10,2,29,3,1,8705303S,30,1,47,1,8705303S,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,246.66,240.92999,249.58,5.5080109,5.4845066,5.5197797,Not frequently absent,Expects university
710460,1,4,3,46.169998,57.669998,57.91,60.450001,47.060001,55.900002,54.040001,54.75,87053,56.98,54.759998,59.029999,50.09,6,7,2,32,1,1,8705302E,34,1,15,1,8705302E,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,222.2,211.75,220.86,5.4035778,5.3554063,5.3975291,Not frequently absent,Does not expect university
710469,2,4,5,48.290001,62.669998,55.049999,47.029999,55.860001,55.27,53.639999,57.77,87053,55,54.610001,52.509998,55.459999,11,12,2,29,1,1,8705303S,30,1,92,1,8705303S,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,213.03999,222.54001,217.58,5.3614798,5.405107,5.3825665,Not frequently absent,Expects university
710478,1,4,3,49.849998,37.32,49.970001,43.07,37.139999,35.16,43.759998,43.970001,87053,99.989998,99.989998,99.989998,99.989998,8,3,2,29,1,1,8705307M,25,1,11,1,8705307M,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,180.20999,160.03,399.95999,5.1941228,5.0753613,5.9913645,Not frequently absent,Does not expect university
710482,2,4,5,63.27,57.5,56.490002,56.860001,67.300003,59.639999,58.560001,58.970001,87053,61.91,66.080002,52.450001,57.970001,9,10,2,30,3,1,8705303S,30,1,47,1,8705303S,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,234.12,244.47,238.41,5.4558339,5.4990926,5.4739919,Not frequently absent,Expects university
710611,2,4,5,45.970001,49.630001,67.480003,52.459999,57.700001,51.139999,54.060001,49.549999,85305,46.240002,56.740002,52.939999,51.52,8,11,2,24,1,1,8530501M,26,1,27,1,8530501M,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,215.54001,212.45,207.44,5.3731465,5.3587065,5.3348422,Not frequently absent,Expects university
710613,2,4,5,47.790001,62.599998,54.610001,52.720001,50.25,59.48,52.34,48.419998,85305,46.349998,60.900002,51.66,53.759998,8,8,2,19,1,1,8530501M,19,1,14,1,8530501M,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,217.72,210.48999,212.67,5.3832097,5.3494382,5.3597417,Not frequently absent,Expects university
710615,2,4,5,70.550003,75.620003,73.419998,73.959999,66.919998,65.160004,68.199997,64.309998,85305,68.089996,62.869999,65.559998,66.919998,10,11,1,24,1,1,8530510M,25,1,21,1,8530510M,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,293.54999,264.59,263.44,5.6820478,5.5781813,5.5738258,Frequently absent,Expects university
710669,1,4,5,52.25,61.779999,61.32,64.489998,56.169998,58.77,49.57,58.549999,85305,59.740002,51.759998,62.880001,57.93,11,10,2,21,1,1,8530501M,19,1,22,1,8530501M,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,239.84,223.06,232.31,5.4799719,5.4074407,5.4480729,Not frequently absent,Expects university
710678,1,4,5,52.310001,57.169998,52.09,58.68,58.75,55.200001,49.450001,52.799999,85305,54.34,52.869999,56.43,52.43,11,10,2,24,1,1,8530508M,18,1,23,1,8530508M,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,220.25,216.2,216.07001,5.3947635,5.376204,5.3756022,Not frequently absent,Expects university
710722,2,4,4,61.310001,63.330002,61.259998,58.34,57.349998,61.060001,59.18,54.52,44075,58.09,61.919998,53.279999,58.470001,10,11,2,17,1,1,4407502H,22,1,24,1,4407502H,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,244.24001,232.11,231.75999,5.4981513,5.4472113,5.4457026,Not frequently absent,Does not expect university
710728,1,4,5,64.349998,63.220001,69.010002,71.209999,64.790001,63.110001,68.82,67.580002,44075,61.060001,61.82,67.260002,64.800003,11,11,2,15,1,1,4407507M,21,1,24,1,4407507M,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,267.79001,264.29999,254.94,5.5902033,5.5770845,5.541028,Not frequently absent,Expects university
710732,2,4,5,51.580002,65.589996,64.629997,50.779999,53.119999,66.040001,58.200001,54.119999,44075,59.119999,65.589996,55.549999,50.779999,13,11,2,26,1,1,4407505M,22,1,25,1,4407505M,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,232.57999,231.48,231.03999,5.449234,5.4444933,5.4425907,Not frequently absent,Expects university
710753,1,4,4,46.830002,63.869999,67.919998,56.41,54.029999,56.549999,59.34,50.32,44075,50.889999,53.060001,63.330002,59.330002,11,11,2,26,1,1,4407506H,22,1,20,1,4407506H,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,235.03,220.23999,226.61,5.459713,5.3947177,5.4232306,Not frequently absent,Does not expect university
710784,2,5,5,41.07,47.610001,41.279999,49.049999,40.400002,46.07,52.34,54.650002,44075,42.34,44.669998,45.150002,50.34,11,12,2,20,1,1,4407502H,22,1,16,1,4407502H,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,179.00999,193.46001,182.5,5.1874418,5.2650709,5.2067504,Not frequently absent,Expects university
710788,2,4,4,43.259998,43.040001,40.279999,41.25,35.52,41.59,39.57,35.959999,44075,39.84,42.82,43.799999,34.119999,11,11,2,26,1,1,4407506H,26,1,20,1,4407506H,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,167.83,152.64,160.58,5.1229515,5.0280824,5.0787921,Not frequently absent,Does not expect university
710794,1,4,5,53.740002,51.060001,66.470001,59.400002,43.330002,48.009998,58.209999,58.369999,44075,50.459999,52.389999,61.310001,61.889999,11,12,2,26,1,1,4407507M,21,1,24,1,4407507M,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,230.67001,207.92,226.05,5.4409881,5.3371534,5.4207563,Not frequently absent,Expects university
710845,1,2,4,47.75,51.189999,60.810001,48.509998,45.66,52.16,57.84,48.41,86926,48.830002,50.880001,52.740002,51.93,10,10,2,16,1,1,8692601M,20,1,20,1,8692601M,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,208.25999,204.07001,204.38,5.3387871,5.3184633,5.3199811,Not frequently absent,Does not expect university
710963,2,4,5,56.700001,47.790001,54.68,58.73,54.59,53.07,60.02,52.75,67835,52.290001,49.73,55.259998,49.299999,12,12,2,15,1,1,6783502E,14,1,12,1,6783502E,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,217.89999,220.42999,206.58,5.3840361,5.3955803,5.3306875,Not frequently absent,Expects university
710973,1,4,5,59.77,55.91,62.040001,63.98,49.330002,57.779999,53.869999,69.370003,67835,45.950001,59.950001,53.27,56.630001,6,9,2,15,1,1,6783505E,9,1,12,1,6783505E,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,241.7,230.35001,215.8,5.4876971,5.4396,5.374352,Not frequently absent,Expects university
711005,1,4,5,36.759998,49.07,42.580002,42.98,43.380001,44.299999,49.23,41.619999,14353,41.75,48.310001,52.43,44.959999,5,7,2,25,1,1,1435302H,23,1,20,1,1435302H,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,171.39,178.53,187.45,5.1439419,5.1847568,5.2335119,Not frequently absent,Expects university
711032,2,4,4,41.799999,39.759998,44.080002,46.669998,39.419998,33,40.43,45.650002,14353,45.150002,34.919998,41.720001,42.209999,11,11,2,24,1,1,1435301S,30,1,26,1,1435301S,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,172.31,158.5,164,5.1492953,5.0657544,5.0998664,Not frequently absent,Does not expect university
711035,2,4,5,44.240002,51.639999,43.77,45.82,48.09,52.689999,41.23,54.650002,14353,48.389999,49.779999,45.220001,47.060001,8,8,2,24,1,1,1435301S,60,1,20,1,1435301S,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,185.47,196.66,190.45,5.2228932,5.2814765,5.2493896,Not frequently absent,Expects university
711063,2,4,6,64.599998,48.82,47.66,56.490002,55.18,48.200001,41.900002,60.259998,14353,57.119999,47.5,52.029999,56.93,12,11,2,20,1,1,1435301S,60,1,75,1,1435301S,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,217.57001,205.54001,213.58,5.3825207,5.3256407,5.3640113,Not frequently absent,Expects university
711091,2,4,5,65.879997,69.239998,57.259998,58.380001,58.48,66.940002,58.650002,60.310001,14353,62.189999,64.129997,55.529999,61.709999,10,10,2,20,1,1,1435301S,60,1,16,1,1435301S,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,250.75999,244.38,243.56,5.5244961,5.4987245,5.4953632,Not frequently absent,Expects university
711701,2,4,5,58.360001,64.610001,55.009998,61.09,63.360001,63.189999,52.720001,55.66,58824,61.330002,64.239998,64.230003,61.220001,12,12,2,30,1,1,5882402H,28,1,29,1,5882402H,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,239.07001,234.92999,251.02,5.4767566,5.4592876,5.5255327,Not frequently absent,Expects university
711765,1,4,6,70.550003,73.190002,69.099998,59.66,67.860001,68.599998,72.480003,70.839996,58824,64.669998,71.080002,70.599998,69.449997,10,10,2,30,1,1,5882401S,22,1,29,1,5882401S,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,272.5,279.78,275.79999,5.6076388,5.6340036,5.6196761,Not frequently absent,Expects university
711791,2,4,4,52.200001,49.259998,54.419998,50.700001,51.849998,47.099998,52.27,42.91,58824,57.610001,44.540001,51.630001,55.700001,10,11,2,30,3,1,5882401S,22,1,29,1,5882401S,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,206.58,194.13,209.48001,5.3306875,5.268528,5.3446283,Not frequently absent,Does not expect university
711942,1,4,5,39.09,56.799999,41.34,41.419998,42.950001,53.799999,55.66,46.709999,32211,99.989998,99.989998,99.989998,99.989998,11,10,2,29,1,1,3221110S,26,1,25,1,3221110S,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,178.64999,199.12,399.95999,5.1854286,5.2939076,5.9913645,Not frequently absent,Expects university
711960,1,4,5,40.75,45.32,33.349998,45.470001,53.580002,54.18,52.66,57.189999,32211,99.989998,99.989998,99.989998,99.989998,8,8,2,27,1,1,3221101S,29,1,25,1,3221101S,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,164.89,217.61,399.95999,5.1052785,5.3827043,5.9913645,Not frequently absent,Expects university
713304,1,4,6,65.349998,64.510002,76.080002,69.489998,56.939999,61.02,63.720001,55.110001,79710,57.919998,63.52,63.830002,60.369999,10,12,2,29,1,1,7971001M,21,1,25,1,7971001M,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,275.42999,236.79001,245.64,5.6183333,5.4671736,5.5038671,Not frequently absent,Expects university
713338,2,4,6,56.16,49.810001,57.459999,47.759998,47.790001,59.360001,66.129997,65.389999,79710,99.989998,99.989998,99.989998,99.989998,8,9,2,29,1,1,7971003M,24,1,16,1,7971003M,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,211.19,238.67,399.95999,5.3527584,5.4750819,5.9913645,Not frequently absent,Expects university
713351,1,1,5,43.68,46.790001,50.240002,36.73,38.650002,44.209999,42.23,41.950001,79710,53.040001,52.439999,60.889999,49.439999,11,8,2,30,2,1,7971001M,24,1,45,1,7971001M,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,177.44,167.04001,215.81,5.1786327,5.1182332,5.3743982,Not frequently absent,Expects university
713375,1,4,4,37.200001,43.439999,35.310001,38.59,33.68,40.830002,35.669998,38.48,79710,30.360001,50.799999,54.389999,49.68,11,11,2,29,1,1,7971002E,31,1,45,1,7971002E,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,154.54001,148.66,185.23,5.040453,5.0016618,5.2215981,Not frequently absent,Does not expect university
714010,2,1,5,56.689999,56.080002,62.32,61.34,53.060001,56.209999,51.470001,47.490002,28355,53.689999,52.25,48.459999,51.919998,12,12,2,25,1,1,2835505M,20,1,87,1,2835505M,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,236.42999,208.23001,206.31999,5.465652,5.3386431,5.3294282,Not frequently absent,Expects university
714029,1,5,6,39.349998,54.580002,36.150002,51.09,42.540001,56.759998,53.139999,46.849998,28355,48.77,57.110001,61.580002,60.150002,9,10,2,21,1,1,2835501M,16,1,87,1,2835501M,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,181.17,199.28999,227.61,5.1994357,5.2947612,5.4276338,Not frequently absent,Expects university
714039,2,4,5,44.580002,46.080002,49.810001,56,46.029999,47.240002,55.25,50.540001,28355,57.990002,55.32,61.240002,53.779999,11,6,2,25,1,1,2835504H,23,1,87,1,2835504H,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,196.47,199.06,228.33,5.2805099,5.2936063,5.4307919,Not frequently absent,Expects university
715722,2,3,5,51.529999,45.529999,43.130001,46.470001,61.91,41.279999,39.200001,46.869999,4570,59.439999,41.380001,48.400002,48.389999,4,6,2,21,1,1,0457003S,15,3,23,1,0457003S,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,186.66,189.25999,197.61,5.2292886,5.2431216,5.2862954,Not frequently absent,Expects university
715822,2,4,5,57.310001,44.110001,55.400002,64.949997,63.84,43.970001,49.66,54.939999,90288,56.91,51.189999,58.279999,56.279999,9,10,2,27,1,1,9028801M,19,1,45,1,9028801M,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,221.77,212.41,222.66,5.4016409,5.3585186,5.4056458,Not frequently absent,Expects university
715825,2,4,6,34.580002,59.799999,53.709999,54.459999,35.16,51.380001,58.27,56.619999,90288,43.27,54.169998,52.959999,57.759998,6,7,2,27,1,1,9028801M,21,1,17,1,9028801M,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,202.55,201.42999,208.16,5.310987,5.3054419,5.3383069,Not frequently absent,Expects university
715845,2,4,5,43,47.150002,42.009998,44.23,45.32,40.860001,39.18,40.450001,90288,42.049999,39.84,44.09,64.830002,1,5,2,24,1,1,9028801M,19,1,10,1,9028801M,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,176.39,165.81,190.81,5.1726975,5.1108427,5.2512779,Not frequently absent,Expects university
715848,1,4,5,55.290001,64.580002,57.5,74.059998,62.110001,59.860001,62.450001,62.619999,90288,62.209999,60.82,63.470001,64.129997,3,11,2,27,1,1,9028801M,21,1,17,1,9028801M,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,251.42999,247.04001,250.63,5.5271645,5.5095501,5.5239778,Not frequently absent,Expects university
715855,2,4,5,59.560001,64.849998,63.939999,71.379997,60.25,59.5,56.59,58.709999,90288,56.830002,60.900002,59.959999,60.32,6,6,2,24,1,1,9028801M,21,1,17,1,9028801M,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,259.72998,235.05,238.01001,5.5596428,5.4597983,5.4723129,Not frequently absent,Expects university
715885,2,4,6,67.099998,68.739998,59.470001,64.910004,64.220001,61.009998,64.550003,69.900002,90288,62.189999,59.110001,57.009998,58.279999,10,10,2,24,1,1,9028801M,19,1,17,1,9028801M,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,260.22,259.67999,236.59,5.5615273,5.5594501,5.4663286,Not frequently absent,Expects university
715897,1,4,5,54.540001,64.650002,68.379997,76.699997,65.879997,67.18,63.27,67.279999,90288,60.610001,65.239998,66.43,66.940002,10,10,2,24,1,1,9028801M,21,1,17,1,9028801M,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,264.26999,263.60999,259.22,5.5769711,5.5744705,5.5576773,Not frequently absent,Expects university
715899,2,4,6,60.16,54.740002,53.34,60.98,58.740002,49.91,46.59,59.98,90288,58.959999,49.84,51.619999,61.220001,10,8,2,24,1,1,9028801M,19,1,24,1,9028801M,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,229.22,215.22,221.64,5.4346824,5.3716607,5.4010544,Not frequently absent,Expects university
716919,1,1,5,41.240002,54.18,47.07,43.349998,51.07,49.02,54.02,54.77,58154,52.48,54.029999,44.610001,54.48,10,10,2,26,1,1,5815402E,26,1,41,1,5815402E,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,185.84,208.88,205.60001,5.2248859,5.3417602,5.3259325,Not frequently absent,Expects university
716933,2,2,6,32.509998,48.48,57.540001,38.650002,35.41,48.73,55.450001,48.130001,58154,41.709999,53.400002,59.23,44.490002,3,9,2,19,1,1,5815401M,25,2,20,1,5815401M,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,177.17999,187.72,198.83,5.177166,5.2349515,5.2924504,Not frequently absent,Expects university
716951,2,5,5,51.59,55.360001,46.830002,47.23,60.970001,56.389999,42.68,47.360001,58154,57.950001,59.720001,56.830002,44.799999,8,10,2,30,1,1,5815401M,25,2,50,1,5815401M,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,201.01001,207.39999,219.3,5.3033547,5.3346491,5.3904405,Not frequently absent,Expects university
716972,1,4,6,67.629997,74.290001,73.040001,66.440002,64.599998,68.190002,68.260002,70.839996,58154,61.209999,66.480003,68.529999,60.650002,11,13,2,26,1,1,5815402E,26,1,41,1,5815402E,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,281.39999,271.89001,256.87,5.6397772,5.6053977,5.5485702,Not frequently absent,Expects university
716983,2,4,2,70.550003,62,54.580002,52.509998,59.939999,62.889999,56.709999,61.290001,58154,64.849998,62.970001,65.599998,53.34,7,8,2,30,1,1,5815404M,26,1,50,1,5815404M,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,239.64,240.83,246.75999,5.4791379,5.4840913,5.5084162,Not frequently absent,Does not expect university
716985,2,4,5,47.810001,48.959999,40.330002,42.779999,50.189999,53.610001,44.540001,55.299999,58154,59.119999,54.330002,39.82,56.080002,10,10,2,26,1,1,5815402E,22,1,41,1,5815402E,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,179.88,203.64,209.35001,5.1922898,5.3163538,5.3440075,Not frequently absent,Expects university
716988,1,4,2,49.529999,49.810001,60.75,31.040001,46.740002,53.470001,53.16,53.360001,58154,51.150002,44.830002,44.169998,49.16,10,11,2,30,1,1,5815402E,26,1,53,1,5815402E,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,191.13,206.73001,189.31,5.252954,5.3314137,5.2433858,Not frequently absent,Does not expect university
716990,1,4,4,52.279999,57.240002,63.290001,47.369999,58.169998,58.439999,58.330002,50.330002,58154,55.619999,58.759998,52.849998,52.700001,8,10,2,26,1,1,5815402E,26,1,41,1,5815402E,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,220.17999,225.27,219.92999,5.3944454,5.4172997,5.3933091,Not frequently absent,Does not expect university
716991,2,4,5,58.990002,56.889999,63.299999,43.91,55.279999,58.290001,49.48,52.52,58154,47.720001,54.700001,52.240002,53.360001,9,7,2,26,1,1,5815402E,26,1,20,1,5815402E,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,223.09,215.57001,208.02,5.4075751,5.3732858,5.3376341,Not frequently absent,Expects university
716993,1,4,5,45.66,60.619999,60.169998,54.68,45.029999,56.610001,58.279999,61.240002,58154,54.549999,56.709999,51.950001,48.93,12,12,1,30,1,1,5815401M,25,2,28,1,5815401M,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,221.13,221.16,212.14,5.3987508,5.3988862,5.3572464,Frequently absent,Expects university
716996,2,4,6,61.619999,70.419998,59.73,55.73,60.91,65.410004,61.560001,59.889999,58154,60.849998,60.48,64.860001,60.200001,11,11,2,26,1,1,5815403M,23,1,20,1,5815403M,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,247.5,247.77,246.39,5.5114107,5.5125008,5.5069156,Not frequently absent,Expects university
718235,2,4,6,59.700001,57.470001,58.41,55.650002,57.619999,59.209999,44.860001,56.849998,42393,61.200001,55.700001,47.810001,60.41,10,11,2,26,1,1,4239301S,16,1,9,1,4239301S,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,231.23001,218.53999,225.12,5.4434128,5.3869691,5.4166336,Not frequently absent,Expects university
719208,1,4,2,46.52,40.689999,42.299999,44.700001,35,35.169998,41.98,44.290001,42745,35.27,36.529999,39.810001,36.599998,9,9,2,21,1,1,4274502E,14,1,15,1,4274502E,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,174.20999,156.44,148.20999,5.1602616,5.0526724,4.99863,Not frequently absent,Does not expect university
719293,1,4,5,40.220001,68.040001,51.02,43.950001,44.630001,58.59,51.959999,42.759998,42745,99.989998,99.989998,99.989998,99.989998,10,12,2,21,1,1,4274510E,19,1,65,1,4274510E,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,203.23001,197.94,399.95999,5.3143382,5.2879639,5.9913645,Not frequently absent,Expects university
719311,1,3,6,63.360001,71.190002,57.630001,67.720001,60.509998,63.82,59.48,57.209999,750,60.84,56.700001,59.77,61.209999,8,10,2,34,1,1,0075006M,25,1,23,1,0075006M,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,259.89999,241.01999,238.52,5.560297,5.48488,5.474453,Not frequently absent,Expects university
719328,2,3,6,70.550003,67.019997,47.110001,55.540001,64.209999,62.330002,58.830002,59.52,750,65.339996,63.540001,57.040001,55.419998,12,13,2,34,1,1,0075011E,26,1,30,1,0075011E,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,240.22,244.89,241.34,5.481555,5.5008092,5.4862065,Not frequently absent,Expects university
719339,2,3,6,66.540001,65.690002,61.009998,59.889999,62.77,68.989998,55.700001,68.559998,750,61.349998,64.32,55.689999,61.959999,10,11,2,17,1,1,0075015E,28,1,30,1,0075015E,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,253.13,256.01999,243.31999,5.5339031,5.5452557,5.4943776,Not frequently absent,Expects university
719346,2,3,5,67.970001,70.160004,59.080002,69.480003,65.339996,69.709999,64.400002,61.82,750,62.82,65.129997,59.16,64.940002,11,12,2,32,1,1,0075021M,21,1,30,1,0075021M,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,266.69,261.26999,252.05,5.5860868,5.5655541,5.5296273,Not frequently absent,Expects university
719417,1,4,2,42.5,39.16,35.080002,33.419998,32.349998,33.830002,35,32.029999,37646,32.490002,31.16,30.950001,29.08,11,11,1,11,1,1,3764601M,17,1,28,1,3764601M,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,150.16,133.20999,123.68,5.0117016,4.8919268,4.8176975,Frequently absent,Does not expect university
719429,2,4,3,59.84,49.400002,56.060001,55.43,49.810001,46.529999,61.299999,46.380001,37646,54.150002,43.279999,54.290001,49.380001,11,11,2,27,4,1,3764608M,30,1,25,1,3764608M,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,220.73001,204.02,201.10001,5.3969402,5.3182182,5.3038025,Not frequently absent,Does not expect university
719436,1,4,3,40.5,60.450001,52.599998,49.349998,38.259998,57.639999,54.849998,44.220001,37646,47.959999,65.68,63.650002,50.119999,10,10,2,28,4,1,3764607M,29,1,25,1,3764607M,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,202.89999,194.97,227.41,5.3127131,5.2728457,5.4267545,Not frequently absent,Does not expect university
719440,2,4,3,57.389999,49.299999,49.439999,56.779999,54.619999,49.619999,58.279999,48.009998,37646,55.16,49.830002,54.110001,48.330002,11,10,2,27,4,1,3764603M,26,1,42,1,3764603M,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,212.91,210.53,207.43001,5.3608694,5.349628,5.334794,Not frequently absent,Does not expect university
719454,2,4,5,45.34,45.459999,49.130001,47.990002,55.91,47.599998,55.240002,42.869999,37646,51.240002,51.09,49.41,43.52,8,7,2,28,4,1,3764608M,25,1,24,1,3764608M,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,187.92,201.62,195.26001,5.2360163,5.3063846,5.274332,Not frequently absent,Expects university
719468,2,4,5,69.150002,59.73,57.41,66.440002,58.759998,64.610001,61.830002,65.089996,37646,64.550003,62.630001,62.759998,65.800003,8,11,2,28,4,1,3764601M,28,1,24,1,3764601M,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,252.73001,250.28999,255.74001,5.5323219,5.5226202,5.5441613,Not frequently absent,Expects university
